지역,차종,제조사,모델명,국비(만원),지방비(만원),보조금(만원),전환지원금국비(만원),전환지원금지방비(만원)
경기,일반승용,BMW,iX2 eDrive20(71GN),239,95,334,48,14
경기,일반승용,BMW,iX3 50 xDrive,275,110,385,55,17
경기,일반승용,기아,EV3 GT,248,99,347,50,15
경기,일반승용,기아,EV3 롱레인지 2WD 17인치,555,222,777,100,30
경기,일반승용,기아,EV3 롱레인지 2WD 19인치,555,222,777,100,30
경기,일반승용,기아,EV3 롱레인지 4WD 19인치,539,215,754,100,30
경기,일반승용,기아,EV3 스탠다드 2WD,469,187,656,94,28
경기,일반승용,기아,EV4 GT,255,102,357,51,15
경기,일반승용,기아,EV4 롱레인지 2WD 17인치,555,222,777,100,30
경기,일반승용,기아,EV4 롱레인지 2WD 19인치,555,222,777,100,30
경기,일반승용,기아,EV4 롱레인지 4WD 19인치,554,221,775,100,30
경기,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,222,777,100,30
경기,일반승용,기아,EV4 스탠다드 2WD 17인치,512,204,716,100,30
경기,일반승용,기아,EV4 스탠다드 2WD 19인치,481,192,673,96,29
경기,일반승용,기아,EV5 GT,232,92,324,46,14
경기,일반승용,기아,EV5 롱레인지 2WD,552,220,772,100,30
경기,일반승용,기아,EV5 롱레인지 4WD 18인치,499,199,698,100,30
경기,일반승용,기아,EV5 롱레인지 4WD 19인치,493,197,690,99,30
경기,일반승용,기아,EV9 GT,245,98,343,49,15
경기,일반승용,기아,EV9 롱레인지 2WD 19인치,270,108,378,54,16
경기,일반승용,기아,EV9 롱레인지 2WD 20인치,268,107,375,54,16
경기,일반승용,기아,EV9 롱레인지 4WD 19인치,254,101,355,51,15
경기,일반승용,기아,EV9 롱레인지 4WD 21인치,260,104,364,52,16
경기,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,100,352,50,15
경기,일반승용,기아,EV9 스탠다드,237,94,331,47,14
경기,일반승용,기아,PV5 패신저 5인승 롱레인지,458,183,641,92,28
경기,일반승용,기아,Pv5 WAV(비용 미지원),648,259,907,100,30
경기,일반승용,기아,Pv5 WAV(비용 지원),448,179,627,90,27
경기,일반승용,기아,(단종)The all-new Kia Niro EV,489,0,489,98,29
경기,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570,228,798,100,30
경기,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559,223,782,100,30
경기,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561,224,785,100,30
경기,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532,212,744,100,30
경기,일반승용,기아,더뉴EV6 스탠다드,501,200,701,100,30
경기,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,182,639,91,27
경기,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,182,639,91,27
경기,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,182,639,91,27
경기,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190,76,266,38,11
경기,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154,61,215,31,9
경기,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162,64,226,32,10
경기,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,98,345,49,15
경기,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222,88,310,44,13
경기,일반승용,비와이디코리아,(단종)BYD ATTO 3,126,0,126,25,8
경기,일반승용,비와이디코리아,(단종)BYD DOLPHIN,109,0,109,22,7
경기,일반승용,비와이디코리아,(단종)BYD DOLPHIN Active,132,0,132,26,8
경기,일반승용,비와이디코리아,(단종)BYD SEAL,169,0,169,34,10
경기,일반승용,비와이디코리아,(단종)BYD SEAL Dynamic AWD,151,0,151,30,9
경기,일반승용,비와이디코리아,(단종)BYD SEALION 7,152,0,152,30,9
경기,일반승용,케이지모빌리티,토레스 EVX 18인치,354,141,495,71,21
경기,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361,144,505,72,22
경기,일반승용,케이지모빌리티,토레스 EVX 20인치,344,137,481,69,21
경기,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,141,495,71,21
경기,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 18인치,327,0,327,65,20
경기,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 20인치,312,0,312,62,19
경기,일반승용,테슬라코리아,Model 3 Performance,200,80,280,40,12
경기,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,168,588,84,25
경기,일반승용,테슬라코리아,Model 3 Premium Long Range RWD(5999만원),210,84,294,42,13
경기,일반승용,테슬라코리아,Model 3 RWD,168,67,235,34,10
경기,일반승용,테슬라코리아,Model 3 RWD(2025),168,67,235,34,10
경기,일반승용,테슬라코리아,Model Y L AWD,215,86,301,43,13
경기,일반승용,테슬라코리아,Model Y Long Range(2025),210,84,294,42,13
경기,일반승용,테슬라코리아,Model Y Premium Long Range,210,84,294,42,13
경기,일반승용,테슬라코리아,Model Y Premium RWD,170,68,238,34,10
경기,일반승용,테슬라코리아,Model Y RWD(2025),170,68,238,34,10
경기,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,172,604,86,26
경기,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,82,288,41,12
경기,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,82,288,41,12
경기,일반승용,폭스바겐그룹코리아,(단종)Q6 e-tron performance,220,0,220,44,13
경기,일반승용,폭스바겐그룹코리아,iD.5 Pro,473,189,662,95,29
경기,일반승용,폴스타오토모티브코리아,Polestar 4 Coupe Dual Motor,168,67,235,34,10
경기,일반승용,폴스타오토모티브코리아,Polestar 4 Coupe Rear Motor,181,72,253,36,11
경기,일반승용,현대자동차,ELECTRIFIED G80,270,108,378,54,16
경기,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,104,365,52,16
경기,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,98,343,49,15
경기,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,114,399,57,17
경기,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,108,380,54,16
경기,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,104,365,52,16
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,225,789,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,226,793,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,223,782,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,216,757,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,193,676,97,29
경기,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,223,781,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,212,744,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,204,714,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,224,784,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,221,774,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,214,751,100,30
경기,일반승용,현대자동차,스타리아 라운지 일렉트릭 7인승,229,91,320,46,14
경기,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,91,320,46,14
경기,일반승용,현대자동차,아이오닉6 N,250,100,350,50,15
경기,일반승용,현대자동차,아이오닉9 성능형 AWD,272,108,380,54,16
경기,일반승용,현대자동차,아이오닉9 항속형 2WD,274,109,383,55,17
경기,일반승용,현대자동차,아이오닉9 항속형 AWD,271,108,379,54,16
경기,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,196,686,98,29
경기,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,194,681,97,29
경기,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,196,686,98,29
경기,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,196,686,98,29
경기,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,205,719,100,30
경기,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,205,719,100,30
경기,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,183,642,92,28
경기,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,174,611,87,26
경기,일반승용,BMW,MINI Aceman E,400,160,560,80,24
경기,일반승용,BMW,MINI Aceman SE,400,160,560,80,24
경기,일반승용,BMW,MINI Cooper SE,396,158,554,79,24
경기,일반승용,BMW,MINI Countryman E,217,86,303,43,13
경기,일반승용,BMW,MINI Countryman SE ALL4,203,81,284,41,12
경기,일반승용,BMW,MINI JCW Aceman E,197,78,275,39,12
경기,일반승용,BMW,MINI JCW E,191,76,267,38,11
경기,일반승용,BMW,i4 M60 LCI (71HD),233,93,326,47,14
경기,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,97,341,49,15
경기,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,102,358,51,15
경기,일반승용,BMW,i5 eDrive 40,262,104,366,52,16
경기,일반승용,BMW,iX1 eDrive20,212,84,296,42,13
경기,일반승용,BMW,iX1 eDrive20(11HM),235,94,329,47,14
경기,일반승용,BMW,iX1 xDrive30,192,76,268,38,11
경기,일반승용,BMW,iX2 eDrive20,214,85,299,43,13
경기,일반승용,BMW,iX2 eDrive20(71GN),239,95,334,48,14
경기,일반승용,BMW,iX3 50 xDrive,275,110,385,55,17
경기,일반승용,기아,EV3 GT,248,99,347,50,15
경기,일반승용,기아,EV3 롱레인지 2WD 17인치,555,222,777,100,30
경기,일반승용,기아,EV3 롱레인지 2WD 19인치,555,222,777,100,30
경기,일반승용,기아,EV3 롱레인지 4WD 19인치,539,215,754,100,30
경기,일반승용,기아,EV3 스탠다드 2WD,469,187,656,94,28
경기,일반승용,기아,EV4 GT,255,102,357,51,15
경기,일반승용,기아,EV4 롱레인지 2WD 17인치,555,222,777,100,30
경기,일반승용,기아,EV4 롱레인지 2WD 19인치,555,222,777,100,30
경기,일반승용,기아,EV4 롱레인지 4WD 19인치,554,221,775,100,30
경기,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,222,777,100,30
경기,일반승용,기아,EV4 스탠다드 2WD 17인치,512,204,716,100,30
경기,일반승용,기아,EV4 스탠다드 2WD 19인치,481,192,673,96,29
경기,일반승용,기아,EV5 GT,232,92,324,46,14
경기,일반승용,기아,EV5 롱레인지 2WD,552,220,772,100,30
경기,일반승용,기아,EV5 롱레인지 4WD 18인치,499,199,698,100,30
경기,일반승용,기아,EV5 롱레인지 4WD 19인치,493,197,690,99,30
경기,일반승용,기아,EV9 GT,245,98,343,49,15
경기,일반승용,기아,EV9 롱레인지 2WD 19인치,270,108,378,54,16
경기,일반승용,기아,EV9 롱레인지 2WD 20인치,268,107,375,54,16
경기,일반승용,기아,EV9 롱레인지 4WD 19인치,254,101,355,51,15
경기,일반승용,기아,EV9 롱레인지 4WD 21인치,260,104,364,52,16
경기,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,100,352,50,15
경기,일반승용,기아,EV9 스탠다드,237,94,331,47,14
경기,일반승용,기아,PV5 패신저 5인승 롱레인지,458,183,641,92,28
경기,일반승용,기아,Pv5 WAV(비용 미지원),648,259,907,100,30
경기,일반승용,기아,Pv5 WAV(비용 지원),448,179,627,90,27
경기,일반승용,기아,(단종)The all-new Kia Niro EV,489,195,684,98,29
경기,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570,228,798,100,30
경기,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559,223,782,100,30
경기,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561,224,785,100,30
경기,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532,212,744,100,30
경기,일반승용,기아,더뉴EV6 스탠다드,501,200,701,100,30
경기,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,182,639,91,27
경기,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,182,639,91,27
경기,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,182,639,91,27
경기,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190,76,266,38,11
경기,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154,61,215,31,9
경기,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162,64,226,32,10
경기,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,98,345,49,15
경기,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222,88,310,44,13
경기,일반승용,비와이디코리아,(단종)BYD ATTO 3,126,50,176,25,8
경기,일반승용,비와이디코리아,(단종)BYD DOLPHIN,109,43,152,22,7
경기,일반승용,비와이디코리아,(단종)BYD DOLPHIN Active,132,52,184,26,8
경기,일반승용,비와이디코리아,(단종)BYD SEAL,169,67,236,34,10
경기,일반승용,비와이디코리아,(단종)BYD SEAL Dynamic AWD,151,60,211,30,9
경기,일반승용,비와이디코리아,(단종)BYD SEALION 7,152,60,212,30,9
경기,일반승용,케이지모빌리티,토레스 EVX 18인치,354,141,495,71,21
경기,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361,144,505,72,22
경기,일반승용,케이지모빌리티,토레스 EVX 20인치,344,137,481,69,21
경기,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,141,495,71,21
경기,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 18인치,327,130,457,65,20
경기,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 20인치,312,124,436,62,19
경기,일반승용,테슬라코리아,Model 3 Performance,200,80,280,40,12
경기,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,168,588,84,25
경기,일반승용,테슬라코리아,Model 3 Premium Long Range RWD(5999만원),210,84,294,42,13
경기,일반승용,테슬라코리아,Model 3 RWD,168,67,235,34,10
경기,일반승용,테슬라코리아,Model 3 RWD(2025),168,67,235,34,10
경기,일반승용,테슬라코리아,Model Y L AWD,215,86,301,43,13
경기,일반승용,테슬라코리아,Model Y Long Range(2025),210,84,294,42,13
경기,일반승용,테슬라코리아,Model Y Premium Long Range,210,84,294,42,13
경기,일반승용,테슬라코리아,Model Y Premium RWD,170,68,238,34,10
경기,일반승용,테슬라코리아,Model Y RWD(2025),170,68,238,34,10
경기,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,172,604,86,26
경기,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,82,288,41,12
경기,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,82,288,41,12
경기,일반승용,폭스바겐그룹코리아,(단종)Q6 e-tron performance,220,88,308,44,13
경기,일반승용,폭스바겐그룹코리아,iD.5 Pro,473,189,662,95,29
경기,일반승용,폴스타오토모티브코리아,Polestar 4 Coupe Dual Motor,168,67,235,34,10
경기,일반승용,폴스타오토모티브코리아,Polestar 4 Coupe Rear Motor,181,72,253,36,11
경기,일반승용,현대자동차,ELECTRIFIED G80,270,108,378,54,16
경기,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,104,365,52,16
경기,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,98,343,49,15
경기,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,114,399,57,17
경기,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,108,380,54,16
경기,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,104,365,52,16
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,225,789,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,226,793,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,223,782,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,216,757,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,193,676,97,29
경기,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,223,781,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,212,744,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,204,714,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,224,784,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,228,798,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,221,774,100,30
경기,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,214,751,100,30
경기,일반승용,현대자동차,스타리아 라운지 일렉트릭 7인승,229,91,320,46,14
경기,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,91,320,46,14
